Ensembl	symbol	GeneOntology
LOCMI09257	LOCMI09257	GO:0008152
LOCMI15104	LOCMI15104	GO:0008152
LOCMI17048	LOCMI17048	GO:0008152
LOCMI16038	LOCMI16038	GO:0008152
LOCMI04643	LOCMI04643	GO:0008152
LOCMI08129	LOCMI08129	GO:0008152
LOCMI16054	LOCMI16054	GO:0008152
LOCMI09180	LOCMI09180	GO:0008152
LOCMI08511	LOCMI08511	GO:0008152
LOCMI09973	LOCMI09973	GO:0008152
LOCMI13964	LOCMI13964	GO:0008152
LOCMI13963	LOCMI13963	GO:0008152
LOCMI02998	LOCMI02998	GO:0008152
LOCMI02995	LOCMI02995	GO:0008152
LOCMI12316	LOCMI12316	GO:0008152
LOCMI16369	LOCMI16369	GO:0008152
LOCMI12795	LOCMI12795	GO:0008152
LOCMI05097	LOCMI05097	GO:0008152
LOCMI13701	LOCMI13701	GO:0008152
LOCMI00576	LOCMI00576	GO:0008152
LOCMI00187	LOCMI00187	GO:0008152
LOCMI06504	LOCMI06504	GO:0008152
LOCMI16344	LOCMI16344	GO:0008152
LOCMI16594	LOCMI16594	GO:0008152
LOCMI16443	LOCMI16443	GO:0008152
LOCMI13591	LOCMI13591	GO:0008152
LOCMI02490	LOCMI02490	GO:0008152
LOCMI08739	LOCMI08739	GO:0008152
LOCMI02396	LOCMI02396	GO:0008152
LOCMI02015	LOCMI02015	GO:0008152
LOCMI04280	LOCMI04280	GO:0008152
LOCMI07519	LOCMI07519	GO:0008152
LOCMI04519	LOCMI04519	GO:0008152
LOCMI03252	LOCMI03252	GO:0008152
LOCMI12218	LOCMI12218	GO:0008152
LOCMI11922	LOCMI11922	GO:0008152
LOCMI03072	LOCMI03072	GO:0008152
LOCMI15215	LOCMI15215	GO:0008152
LOCMI15746	LOCMI15746	GO:0008152
LOCMI15745	LOCMI15745	GO:0008152
LOCMI16435	LOCMI16435	GO:0008152
LOCMI16431	LOCMI16431	GO:0008152
LOCMI12999	LOCMI12999	GO:0008152
LOCMI15989	LOCMI15989	GO:0008152
LOCMI15821	LOCMI15821	GO:0008152
LOCMI13679	LOCMI13679	GO:0008152
LOCMI07709	LOCMI07709	GO:0008152
LOCMI17053	LOCMI17053	GO:0008152
LOCMI05775	LOCMI05775	GO:0008152
LOCMI16056	LOCMI16056	GO:0008152
LOCMI04084	LOCMI04084	GO:0008152
LOCMI16136	LOCMI16136	GO:0008152
LOCMI07552	LOCMI07552	GO:0008152
LOCMI16187	LOCMI16187	GO:0008152
LOCMI17127	LOCMI17127	GO:0008152
LOCMI15797	LOCMI15797	GO:0008152
LOCMI12972	LOCMI12972	GO:0008152
LOCMI06290	LOCMI06290	GO:0008152
LOCMI12259	LOCMI12259	GO:0008152
LOCMI05311	LOCMI05311	GO:0008152
LOCMI15777	LOCMI15777	GO:0008152
LOCMI15899	LOCMI15899	GO:0008152
LOCMI15214	LOCMI15214	GO:0008152
LOCMI12746	LOCMI12746	GO:0008152
LOCMI15879	LOCMI15879	GO:0008152
LOCMI07451	LOCMI07451	GO:0008152
LOCMI02438	LOCMI02438	GO:0008152
LOCMI16375	LOCMI16375	GO:0008152
LOCMI11713	LOCMI11713	GO:0008152
LOCMI16156	LOCMI16156	GO:0008152
LOCMI16151	LOCMI16151	GO:0008152
LOCMI08613	LOCMI08613	GO:0008152
LOCMI17331	LOCMI17331	GO:0008152
LOCMI09995	LOCMI09995	GO:0008152
LOCMI03343	LOCMI03343	GO:0008152
LOCMI00811	LOCMI00811	GO:0008152
LOCMI16635	LOCMI16635	GO:0008152
LOCMI01033	LOCMI01033	GO:0008152
LOCMI15836	LOCMI15836	GO:0008152
LOCMI03116	LOCMI03116	GO:0008152
LOCMI16516	LOCMI16516	GO:0008152
LOCMI17185	LOCMI17185	GO:0008152
LOCMI11525	LOCMI11525	GO:0008152
LOCMI02103	LOCMI02103	GO:0008152
LOCMI16584	LOCMI16584	GO:0008152
LOCMI16423	LOCMI16423	GO:0008152
LOCMI16589	LOCMI16589	GO:0008152
LOCMI09610	LOCMI09610	GO:0008152
LOCMI11162	LOCMI11162	GO:0008152
LOCMI11161	LOCMI11161	GO:0008152
LOCMI10214	LOCMI10214	GO:0008152
LOCMI09047	LOCMI09047	GO:0008152
LOCMI16866	LOCMI16866	GO:0008152
LOCMI10699	LOCMI10699	GO:0008152
LOCMI16260	LOCMI16260	GO:0008152
LOCMI05430	LOCMI05430	GO:0008152
LOCMI16264	LOCMI16264	GO:0008152
LOCMI11532	LOCMI11532	GO:0008152
LOCMI01280	LOCMI01280	GO:0008152
LOCMI07827	LOCMI07827	GO:0008152
LOCMI06829	LOCMI06829	GO:0008152
LOCMI05987	LOCMI05987	GO:0008152
LOCMI16410	LOCMI16410	GO:0008152
LOCMI16397	LOCMI16397	GO:0008152
LOCMI04906	LOCMI04906	GO:0008152
LOCMI06792	LOCMI06792	GO:0008152
LOCMI16528	LOCMI16528	GO:0008152
LOCMI07808	LOCMI07808	GO:0008152
LOCMI11714	LOCMI11714	GO:0008152
LOCMI11717	LOCMI11717	GO:0008152
LOCMI10884	LOCMI10884	GO:0008152
LOCMI05874	LOCMI05874	GO:0008152
LOCMI11012	LOCMI11012	GO:0008152
LOCMI11017	LOCMI11017	GO:0008152
LOCMI17284	LOCMI17284	GO:0008152
LOCMI08032	LOCMI08032	GO:0008152
LOCMI15936	LOCMI15936	GO:0008152
LOCMI12177	LOCMI12177	GO:0008152
LOCMI02910	LOCMI02910	GO:0008152
LOCMI16025	LOCMI16025	GO:0008152
LOCMI03295	LOCMI03295	GO:0008152
LOCMI16857	LOCMI16857	GO:0008152
LOCMI03072	LOCMI03072	GO:0034404
LOCMI15777	LOCMI15777	GO:0034404
LOCMI15936	LOCMI15936	GO:0034404
LOCMI03072	LOCMI03072	GO:0034654
LOCMI15777	LOCMI15777	GO:0034654
LOCMI15936	LOCMI15936	GO:0034654
LOCMI04152	LOCMI04152	GO:0051234
LOCMI15155	LOCMI15155	GO:0051234
LOCMI07988	LOCMI07988	GO:0051234
LOCMI03534	LOCMI03534	GO:0051234
LOCMI01441	LOCMI01441	GO:0051234
LOCMI15206	LOCMI15206	GO:0051234
LOCMI08113	LOCMI08113	GO:0051234
LOCMI14139	LOCMI14139	GO:0051234
LOCMI03266	LOCMI03266	GO:0051234
LOCMI07641	LOCMI07641	GO:0051234
LOCMI16965	LOCMI16965	GO:0051234
LOCMI13964	LOCMI13964	GO:0051234
LOCMI15494	LOCMI15494	GO:0051234
LOCMI15328	LOCMI15328	GO:0051234
LOCMI05399	LOCMI05399	GO:0051234
LOCMI13709	LOCMI13709	GO:0051234
LOCMI06430	LOCMI06430	GO:0051234
LOCMI16712	LOCMI16712	GO:0051234
LOCMI16802	LOCMI16802	GO:0051234
LOCMI03072	LOCMI03072	GO:0051234
LOCMI13272	LOCMI13272	GO:0051234
LOCMI13302	LOCMI13302	GO:0051234
LOCMI06277	LOCMI06277	GO:0051234
LOCMI02751	LOCMI02751	GO:0051234
LOCMI02454	LOCMI02454	GO:0051234
LOCMI09192	LOCMI09192	GO:0051234
LOCMI06618	LOCMI06618	GO:0051234
LOCMI15777	LOCMI15777	GO:0051234
LOCMI15719	LOCMI15719	GO:0051234
LOCMI16797	LOCMI16797	GO:0051234
LOCMI05620	LOCMI05620	GO:0051234
LOCMI14770	LOCMI14770	GO:0051234
LOCMI05217	LOCMI05217	GO:0051234
LOCMI06254	LOCMI06254	GO:0051234
LOCMI01723	LOCMI01723	GO:0051234
LOCMI00454	LOCMI00454	GO:0051234
LOCMI04008	LOCMI04008	GO:0051234
LOCMI12128	LOCMI12128	GO:0051234
LOCMI12129	LOCMI12129	GO:0051234
LOCMI04197	LOCMI04197	GO:0051234
LOCMI14740	LOCMI14740	GO:0051234
LOCMI15936	LOCMI15936	GO:0051234
LOCMI01251	LOCMI01251	GO:0051234
LOCMI06677	LOCMI06677	GO:0051234
LOCMI03072	LOCMI03072	GO:0042625
LOCMI07192	LOCMI07192	GO:0050877
LOCMI03029	LOCMI03029	GO:0050877
LOCMI07446	LOCMI07446	GO:0050877
LOCMI03266	LOCMI03266	GO:0022891
LOCMI15328	LOCMI15328	GO:0022891
LOCMI16802	LOCMI16802	GO:0022891
LOCMI03072	LOCMI03072	GO:0022891
LOCMI06277	LOCMI06277	GO:0022891
LOCMI02454	LOCMI02454	GO:0022891
LOCMI16797	LOCMI16797	GO:0022891
LOCMI01723	LOCMI01723	GO:0022891
LOCMI14740	LOCMI14740	GO:0022891
LOCMI07552	LOCMI07552	GO:0051603
LOCMI05987	LOCMI05987	GO:0051603
LOCMI13140	LOCMI13140	GO:0016779
LOCMI03266	LOCMI03266	GO:0022892
LOCMI15328	LOCMI15328	GO:0022892
LOCMI16802	LOCMI16802	GO:0022892
LOCMI03072	LOCMI03072	GO:0022892
LOCMI06277	LOCMI06277	GO:0022892
LOCMI02454	LOCMI02454	GO:0022892
LOCMI16797	LOCMI16797	GO:0022892
LOCMI01723	LOCMI01723	GO:0022892
LOCMI14740	LOCMI14740	GO:0022892
LOCMI03072	LOCMI03072	GO:0044271
LOCMI15777	LOCMI15777	GO:0044271
LOCMI15936	LOCMI15936	GO:0044271
LOCMI05430	LOCMI05430	GO:0005840
LOCMI12177	LOCMI12177	GO:0005840
LOCMI13709	LOCMI13709	GO:0046907
LOCMI13302	LOCMI13302	GO:0046907
LOCMI00454	LOCMI00454	GO:0046907
LOCMI16221	LOCMI16221	GO:0046906
LOCMI16176	LOCMI16176	GO:0046906
LOCMI16171	LOCMI16171	GO:0046906
LOCMI16173	LOCMI16173	GO:0046906
LOCMI16259	LOCMI16259	GO:0046906
LOCMI05040	LOCMI05040	GO:0046906
LOCMI05775	LOCMI05775	GO:0046906
LOCMI16136	LOCMI16136	GO:0046906
LOCMI16187	LOCMI16187	GO:0046906
LOCMI16156	LOCMI16156	GO:0046906
LOCMI16151	LOCMI16151	GO:0046906
LOCMI01033	LOCMI01033	GO:0046906
LOCMI16232	LOCMI16232	GO:0046906
LOCMI11162	LOCMI11162	GO:0046906
LOCMI11161	LOCMI11161	GO:0046906
LOCMI16264	LOCMI16264	GO:0046906
LOCMI10884	LOCMI10884	GO:0046906
LOCMI17077	LOCMI17077	GO:0016773
LOCMI12827	LOCMI12827	GO:0016773
LOCMI02998	LOCMI02998	GO:0016773
LOCMI16594	LOCMI16594	GO:0016773
LOCMI16635	LOCMI16635	GO:0016773
LOCMI16516	LOCMI16516	GO:0016773
LOCMI16584	LOCMI16584	GO:0016773
LOCMI16423	LOCMI16423	GO:0016773
LOCMI16866	LOCMI16866	GO:0016773
LOCMI16528	LOCMI16528	GO:0016773
LOCMI16857	LOCMI16857	GO:0016773
LOCMI17077	LOCMI17077	GO:0016772
LOCMI12827	LOCMI12827	GO:0016772
LOCMI02998	LOCMI02998	GO:0016772
LOCMI16594	LOCMI16594	GO:0016772
LOCMI13140	LOCMI13140	GO:0016772
LOCMI16635	LOCMI16635	GO:0016772
LOCMI16516	LOCMI16516	GO:0016772
LOCMI16584	LOCMI16584	GO:0016772
LOCMI16423	LOCMI16423	GO:0016772
LOCMI16866	LOCMI16866	GO:0016772
LOCMI16528	LOCMI16528	GO:0016772
LOCMI16857	LOCMI16857	GO:0016772
LOCMI14692	LOCMI14692	GO:0050896
LOCMI16259	LOCMI16259	GO:0050896
LOCMI05040	LOCMI05040	GO:0050896
LOCMI16625	LOCMI16625	GO:0050896
LOCMI13964	LOCMI13964	GO:0050896
LOCMI13709	LOCMI13709	GO:0050896
LOCMI13685	LOCMI13685	GO:0050896
LOCMI07192	LOCMI07192	GO:0050896
LOCMI05775	LOCMI05775	GO:0050896
LOCMI13302	LOCMI13302	GO:0050896
LOCMI16512	LOCMI16512	GO:0050896
LOCMI10579	LOCMI10579	GO:0050896
LOCMI03029	LOCMI03029	GO:0050896
LOCMI13121	LOCMI13121	GO:0050896
LOCMI15225	LOCMI15225	GO:0050896
LOCMI05065	LOCMI05065	GO:0050896
LOCMI16348	LOCMI16348	GO:0050896
LOCMI01033	LOCMI01033	GO:0050896
LOCMI11162	LOCMI11162	GO:0050896
LOCMI11161	LOCMI11161	GO:0050896
LOCMI16260	LOCMI16260	GO:0050896
LOCMI16264	LOCMI16264	GO:0050896
LOCMI07446	LOCMI07446	GO:0050896
LOCMI10884	LOCMI10884	GO:0050896
LOCMI02995	LOCMI02995	GO:0051276
LOCMI05311	LOCMI05311	GO:0051276
LOCMI11532	LOCMI11532	GO:0051276
LOCMI00187	LOCMI00187	GO:0043412
LOCMI08739	LOCMI08739	GO:0043412
LOCMI15746	LOCMI15746	GO:0043412
LOCMI12259	LOCMI12259	GO:0043412
LOCMI08739	LOCMI08739	GO:0004721
LOCMI15746	LOCMI15746	GO:0004721
LOCMI03943	LOCMI03943	GO:0044446
LOCMI03264	LOCMI03264	GO:0044446
LOCMI09745	LOCMI09745	GO:0044446
LOCMI02995	LOCMI02995	GO:0044446
LOCMI05854	LOCMI05854	GO:0044446
LOCMI12999	LOCMI12999	GO:0044446
LOCMI02751	LOCMI02751	GO:0044446
LOCMI10584	LOCMI10584	GO:0044446
LOCMI05311	LOCMI05311	GO:0044446
LOCMI00454	LOCMI00454	GO:0044446
LOCMI11532	LOCMI11532	GO:0044446
LOCMI12121	LOCMI12121	GO:0044446
LOCMI04935	LOCMI04935	GO:0006355
LOCMI15104	LOCMI15104	GO:0006355
LOCMI13701	LOCMI13701	GO:0006355
LOCMI15215	LOCMI15215	GO:0006355
LOCMI15745	LOCMI15745	GO:0006355
LOCMI12999	LOCMI12999	GO:0006355
LOCMI15214	LOCMI15214	GO:0006355
LOCMI06792	LOCMI06792	GO:0006355
LOCMI06277	LOCMI06277	GO:0015077
LOCMI02454	LOCMI02454	GO:0015077
LOCMI01723	LOCMI01723	GO:0015077
LOCMI04935	LOCMI04935	GO:0010556
LOCMI15104	LOCMI15104	GO:0010556
LOCMI13701	LOCMI13701	GO:0010556
LOCMI15215	LOCMI15215	GO:0010556
LOCMI15745	LOCMI15745	GO:0010556
LOCMI12999	LOCMI12999	GO:0010556
LOCMI15214	LOCMI15214	GO:0010556
LOCMI06792	LOCMI06792	GO:0010556
LOCMI16356	LOCMI16356	GO:0032559
LOCMI17077	LOCMI17077	GO:0032559
LOCMI11983	LOCMI11983	GO:0032559
LOCMI12827	LOCMI12827	GO:0032559
LOCMI02998	LOCMI02998	GO:0032559
LOCMI05460	LOCMI05460	GO:0032559
LOCMI16594	LOCMI16594	GO:0032559
LOCMI03252	LOCMI03252	GO:0032559
LOCMI10584	LOCMI10584	GO:0032559
LOCMI16635	LOCMI16635	GO:0032559
LOCMI16516	LOCMI16516	GO:0032559
LOCMI16584	LOCMI16584	GO:0032559
LOCMI16423	LOCMI16423	GO:0032559
LOCMI16866	LOCMI16866	GO:0032559
LOCMI16528	LOCMI16528	GO:0032559
LOCMI00957	LOCMI00957	GO:0032559
LOCMI16857	LOCMI16857	GO:0032559
LOCMI16356	LOCMI16356	GO:0032555
LOCMI17077	LOCMI17077	GO:0032555
LOCMI11983	LOCMI11983	GO:0032555
LOCMI12827	LOCMI12827	GO:0032555
LOCMI13964	LOCMI13964	GO:0032555
LOCMI09745	LOCMI09745	GO:0032555
LOCMI02998	LOCMI02998	GO:0032555
LOCMI13709	LOCMI13709	GO:0032555
LOCMI05460	LOCMI05460	GO:0032555
LOCMI16594	LOCMI16594	GO:0032555
LOCMI12924	LOCMI12924	GO:0032555
LOCMI03252	LOCMI03252	GO:0032555
LOCMI13302	LOCMI13302	GO:0032555
LOCMI10584	LOCMI10584	GO:0032555
LOCMI16635	LOCMI16635	GO:0032555
LOCMI16516	LOCMI16516	GO:0032555
LOCMI16584	LOCMI16584	GO:0032555
LOCMI16423	LOCMI16423	GO:0032555
LOCMI16866	LOCMI16866	GO:0032555
LOCMI12121	LOCMI12121	GO:0032555
LOCMI16528	LOCMI16528	GO:0032555
LOCMI00957	LOCMI00957	GO:0032555
LOCMI16857	LOCMI16857	GO:0032555
LOCMI03072	LOCMI03072	GO:0015662
LOCMI03072	LOCMI03072	GO:0006753
LOCMI15777	LOCMI15777	GO:0006753
LOCMI15936	LOCMI15936	GO:0006753
LOCMI03072	LOCMI03072	GO:0006754
LOCMI15777	LOCMI15777	GO:0006754
LOCMI15936	LOCMI15936	GO:0006754
LOCMI16356	LOCMI16356	GO:0032553
LOCMI17077	LOCMI17077	GO:0032553
LOCMI11983	LOCMI11983	GO:0032553
LOCMI12827	LOCMI12827	GO:0032553
LOCMI13964	LOCMI13964	GO:0032553
LOCMI09745	LOCMI09745	GO:0032553
LOCMI02998	LOCMI02998	GO:0032553
LOCMI13709	LOCMI13709	GO:0032553
LOCMI05460	LOCMI05460	GO:0032553
LOCMI16594	LOCMI16594	GO:0032553
LOCMI12924	LOCMI12924	GO:0032553
LOCMI03252	LOCMI03252	GO:0032553
LOCMI13302	LOCMI13302	GO:0032553
LOCMI10584	LOCMI10584	GO:0032553
LOCMI16635	LOCMI16635	GO:0032553
LOCMI16516	LOCMI16516	GO:0032553
LOCMI16584	LOCMI16584	GO:0032553
LOCMI16423	LOCMI16423	GO:0032553
LOCMI16866	LOCMI16866	GO:0032553
LOCMI12121	LOCMI12121	GO:0032553
LOCMI16528	LOCMI16528	GO:0032553
LOCMI00957	LOCMI00957	GO:0032553
LOCMI16857	LOCMI16857	GO:0032553
LOCMI05620	LOCMI05620	GO:0000041
LOCMI08739	LOCMI08739	GO:0016791
LOCMI15746	LOCMI15746	GO:0016791
LOCMI16356	LOCMI16356	GO:0035639
LOCMI17077	LOCMI17077	GO:0035639
LOCMI11983	LOCMI11983	GO:0035639
LOCMI12827	LOCMI12827	GO:0035639
LOCMI13964	LOCMI13964	GO:0035639
LOCMI09745	LOCMI09745	GO:0035639
LOCMI02998	LOCMI02998	GO:0035639
LOCMI13709	LOCMI13709	GO:0035639
LOCMI05460	LOCMI05460	GO:0035639
LOCMI16594	LOCMI16594	GO:0035639
LOCMI12924	LOCMI12924	GO:0035639
LOCMI03252	LOCMI03252	GO:0035639
LOCMI13302	LOCMI13302	GO:0035639
LOCMI10584	LOCMI10584	GO:0035639
LOCMI16635	LOCMI16635	GO:0035639
LOCMI16516	LOCMI16516	GO:0035639
LOCMI16584	LOCMI16584	GO:0035639
LOCMI16423	LOCMI16423	GO:0035639
LOCMI16866	LOCMI16866	GO:0035639
LOCMI12121	LOCMI12121	GO:0035639
LOCMI16528	LOCMI16528	GO:0035639
LOCMI00957	LOCMI00957	GO:0035639
LOCMI16857	LOCMI16857	GO:0035639
LOCMI05620	LOCMI05620	GO:0048878
LOCMI06277	LOCMI06277	GO:0005326
LOCMI02454	LOCMI02454	GO:0005326
LOCMI01723	LOCMI01723	GO:0005326
LOCMI02751	LOCMI02751	GO:0044444
LOCMI00454	LOCMI00454	GO:0044444
LOCMI05430	LOCMI05430	GO:0044444
LOCMI12177	LOCMI12177	GO:0044444
LOCMI17170	LOCMI17170	GO:0016798
LOCMI17048	LOCMI17048	GO:0016798
LOCMI02015	LOCMI02015	GO:0016798
LOCMI17127	LOCMI17127	GO:0016798
LOCMI07530	LOCMI07530	GO:0016798
LOCMI02438	LOCMI02438	GO:0016798
LOCMI08613	LOCMI08613	GO:0016798
LOCMI17331	LOCMI17331	GO:0016798
LOCMI17185	LOCMI17185	GO:0016798
LOCMI16589	LOCMI16589	GO:0016798
LOCMI16410	LOCMI16410	GO:0016798
LOCMI16512	LOCMI16512	GO:0004112
LOCMI04935	LOCMI04935	GO:0043226
LOCMI02995	LOCMI02995	GO:0043226
LOCMI12427	LOCMI12427	GO:0043226
LOCMI15215	LOCMI15215	GO:0043226
LOCMI15745	LOCMI15745	GO:0043226
LOCMI01276	LOCMI01276	GO:0043226
LOCMI12999	LOCMI12999	GO:0043226
LOCMI02115	LOCMI02115	GO:0043226
LOCMI02751	LOCMI02751	GO:0043226
LOCMI05311	LOCMI05311	GO:0043226
LOCMI15214	LOCMI15214	GO:0043226
LOCMI12746	LOCMI12746	GO:0043226
LOCMI03487	LOCMI03487	GO:0043226
LOCMI05430	LOCMI05430	GO:0043226
LOCMI11532	LOCMI11532	GO:0043226
LOCMI05987	LOCMI05987	GO:0043226
LOCMI06792	LOCMI06792	GO:0043226
LOCMI12177	LOCMI12177	GO:0043226
LOCMI03072	LOCMI03072	GO:0044249
LOCMI15215	LOCMI15215	GO:0044249
LOCMI15777	LOCMI15777	GO:0044249
LOCMI15214	LOCMI15214	GO:0044249
LOCMI05430	LOCMI05430	GO:0044249
LOCMI15936	LOCMI15936	GO:0044249
LOCMI12177	LOCMI12177	GO:0044249
LOCMI04935	LOCMI04935	GO:0034641
LOCMI03436	LOCMI03436	GO:0034641
LOCMI09772	LOCMI09772	GO:0034641
LOCMI08005	LOCMI08005	GO:0034641
LOCMI15104	LOCMI15104	GO:0034641
LOCMI02995	LOCMI02995	GO:0034641
LOCMI13701	LOCMI13701	GO:0034641
LOCMI02396	LOCMI02396	GO:0034641
LOCMI03072	LOCMI03072	GO:0034641
LOCMI15215	LOCMI15215	GO:0034641
LOCMI15745	LOCMI15745	GO:0034641
LOCMI12999	LOCMI12999	GO:0034641
LOCMI05311	LOCMI05311	GO:0034641
LOCMI15777	LOCMI15777	GO:0034641
LOCMI15214	LOCMI15214	GO:0034641
LOCMI12746	LOCMI12746	GO:0034641
LOCMI11532	LOCMI11532	GO:0034641
LOCMI16397	LOCMI16397	GO:0034641
LOCMI06792	LOCMI06792	GO:0034641
LOCMI17284	LOCMI17284	GO:0034641
LOCMI15936	LOCMI15936	GO:0034641
LOCMI15215	LOCMI15215	GO:0034645
LOCMI15214	LOCMI15214	GO:0034645
LOCMI05430	LOCMI05430	GO:0034645
LOCMI12177	LOCMI12177	GO:0034645
LOCMI07552	LOCMI07552	GO:0006511
LOCMI05987	LOCMI05987	GO:0006511
LOCMI15215	LOCMI15215	GO:0006259
LOCMI15214	LOCMI15214	GO:0006259
LOCMI05382	LOCMI05382	GO:0008233
LOCMI07572	LOCMI07572	GO:0008233
LOCMI13441	LOCMI13441	GO:0008233
LOCMI12891	LOCMI12891	GO:0008233
LOCMI02542	LOCMI02542	GO:0008233
LOCMI06732	LOCMI06732	GO:0008233
LOCMI00766	LOCMI00766	GO:0008233
LOCMI09180	LOCMI09180	GO:0008233
LOCMI08511	LOCMI08511	GO:0008233
LOCMI05097	LOCMI05097	GO:0008233
LOCMI00576	LOCMI00576	GO:0008233
LOCMI16344	LOCMI16344	GO:0008233
LOCMI07519	LOCMI07519	GO:0008233
LOCMI07709	LOCMI07709	GO:0008233
LOCMI17053	LOCMI17053	GO:0008233
LOCMI16375	LOCMI16375	GO:0008233
LOCMI03343	LOCMI03343	GO:0008233
LOCMI07827	LOCMI07827	GO:0008233
LOCMI07808	LOCMI07808	GO:0008233
LOCMI02910	LOCMI02910	GO:0008233
LOCMI13964	LOCMI13964	GO:0019001
LOCMI09745	LOCMI09745	GO:0019001
LOCMI13709	LOCMI13709	GO:0019001
LOCMI12924	LOCMI12924	GO:0019001
LOCMI13302	LOCMI13302	GO:0019001
LOCMI12121	LOCMI12121	GO:0019001
LOCMI09745	LOCMI09745	GO:0005874
LOCMI12121	LOCMI12121	GO:0005874
LOCMI13441	LOCMI13441	GO:0008234
LOCMI15155	LOCMI15155	GO:0031224
LOCMI10200	LOCMI10200	GO:0031224
LOCMI01700	LOCMI01700	GO:0031224
LOCMI15206	LOCMI15206	GO:0031224
LOCMI16802	LOCMI16802	GO:0031224
LOCMI13272	LOCMI13272	GO:0031224
LOCMI08335	LOCMI08335	GO:0031224
LOCMI06277	LOCMI06277	GO:0031224
LOCMI02751	LOCMI02751	GO:0031224
LOCMI02454	LOCMI02454	GO:0031224
LOCMI08941	LOCMI08941	GO:0031224
LOCMI05083	LOCMI05083	GO:0031224
LOCMI12021	LOCMI12021	GO:0031224
LOCMI16797	LOCMI16797	GO:0031224
LOCMI13797	LOCMI13797	GO:0031224
LOCMI01723	LOCMI01723	GO:0031224
LOCMI07446	LOCMI07446	GO:0031224
LOCMI14467	LOCMI14467	GO:0031224
LOCMI14740	LOCMI14740	GO:0031224
LOCMI07572	LOCMI07572	GO:0008236
LOCMI02542	LOCMI02542	GO:0008236
LOCMI00766	LOCMI00766	GO:0008236
LOCMI09180	LOCMI09180	GO:0008236
LOCMI16344	LOCMI16344	GO:0008236
LOCMI07519	LOCMI07519	GO:0008236
LOCMI07709	LOCMI07709	GO:0008236
LOCMI17053	LOCMI17053	GO:0008236
LOCMI16375	LOCMI16375	GO:0008236
LOCMI02910	LOCMI02910	GO:0008236
LOCMI00692	LOCMI00692	GO:0005737
LOCMI14692	LOCMI14692	GO:0005737
LOCMI16625	LOCMI16625	GO:0005737
LOCMI07641	LOCMI07641	GO:0005737
LOCMI05399	LOCMI05399	GO:0005737
LOCMI13455	LOCMI13455	GO:0005737
LOCMI03252	LOCMI03252	GO:0005737
LOCMI16056	LOCMI16056	GO:0005737
LOCMI02751	LOCMI02751	GO:0005737
LOCMI15836	LOCMI15836	GO:0005737
LOCMI00454	LOCMI00454	GO:0005737
LOCMI04008	LOCMI04008	GO:0005737
LOCMI05430	LOCMI05430	GO:0005737
LOCMI12177	LOCMI12177	GO:0005737
LOCMI05382	LOCMI05382	GO:0043169
LOCMI07377	LOCMI07377	GO:0043169
LOCMI04499	LOCMI04499	GO:0043169
LOCMI16221	LOCMI16221	GO:0043169
LOCMI16176	LOCMI16176	GO:0043169
LOCMI16171	LOCMI16171	GO:0043169
LOCMI16173	LOCMI16173	GO:0043169
LOCMI13028	LOCMI13028	GO:0043169
LOCMI13029	LOCMI13029	GO:0043169
LOCMI14316	LOCMI14316	GO:0043169
LOCMI07577	LOCMI07577	GO:0043169
LOCMI12891	LOCMI12891	GO:0043169
LOCMI03436	LOCMI03436	GO:0043169
LOCMI06732	LOCMI06732	GO:0043169
LOCMI16259	LOCMI16259	GO:0043169
LOCMI15198	LOCMI15198	GO:0043169
LOCMI05040	LOCMI05040	GO:0043169
LOCMI07641	LOCMI07641	GO:0043169
LOCMI16054	LOCMI16054	GO:0043169
LOCMI13964	LOCMI13964	GO:0043169
LOCMI13963	LOCMI13963	GO:0043169
LOCMI05649	LOCMI05649	GO:0043169
LOCMI13140	LOCMI13140	GO:0043169
LOCMI02396	LOCMI02396	GO:0043169
LOCMI13030	LOCMI13030	GO:0043169
LOCMI04519	LOCMI04519	GO:0043169
LOCMI12775	LOCMI12775	GO:0043169
LOCMI12774	LOCMI12774	GO:0043169
LOCMI05775	LOCMI05775	GO:0043169
LOCMI16056	LOCMI16056	GO:0043169
LOCMI16136	LOCMI16136	GO:0043169
LOCMI09443	LOCMI09443	GO:0043169
LOCMI09238	LOCMI09238	GO:0043169
LOCMI16187	LOCMI16187	GO:0043169
LOCMI06190	LOCMI06190	GO:0043169
LOCMI11829	LOCMI11829	GO:0043169
LOCMI12547	LOCMI12547	GO:0043169
LOCMI05620	LOCMI05620	GO:0043169
LOCMI04298	LOCMI04298	GO:0043169
LOCMI16156	LOCMI16156	GO:0043169
LOCMI16151	LOCMI16151	GO:0043169
LOCMI01033	LOCMI01033	GO:0043169
LOCMI01815	LOCMI01815	GO:0043169
LOCMI16232	LOCMI16232	GO:0043169
LOCMI01727	LOCMI01727	GO:0043169
LOCMI13775	LOCMI13775	GO:0043169
LOCMI10465	LOCMI10465	GO:0043169
LOCMI11162	LOCMI11162	GO:0043169
LOCMI11161	LOCMI11161	GO:0043169
LOCMI06188	LOCMI06188	GO:0043169
LOCMI16264	LOCMI16264	GO:0043169
LOCMI07827	LOCMI07827	GO:0043169
LOCMI12533	LOCMI12533	GO:0043169
LOCMI12539	LOCMI12539	GO:0043169
LOCMI16397	LOCMI16397	GO:0043169
LOCMI03471	LOCMI03471	GO:0043169
