Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP	redundant with terms	inverse redundant	gene symbols
GO:0008152	metabolic process	biological_process	262	3442	3443	7.6118535735	99.970955562	8.04687181514	0.0	0.0041884057971	 	phosphotransferase activity, phosphate group as acceptor|protein disulfide oxidoreductase activity|serine hydrolase activity|structural constituent of ribosome|threonine-type peptidase activity|translational initiation|unfolded protein binding	LOCMI00053|LOCMI00130|LOCMI00168|LOCMI00174|LOCMI00179|LOCMI00215|LOCMI00251|LOCMI00274|LOCMI00320|LOCMI00361|LOCMI00367|LOCMI00371|LOCMI00449|LOCMI00466|LOCMI00523|LOCMI00534|LOCMI00732|LOCMI00751|LOCMI00924|LOCMI01030|LOCMI01044|LOCMI01152|LOCMI01205|LOCMI01299|LOCMI01315|LOCMI01417|LOCMI01599|LOCMI01611|LOCMI01718|LOCMI01789|LOCMI01848|LOCMI01936|LOCMI01942|LOCMI02006|LOCMI02291|LOCMI02303|LOCMI02318|LOCMI02404|LOCMI02464|LOCMI02469|LOCMI02502|LOCMI02745|LOCMI02805|LOCMI03019|LOCMI03132|LOCMI03142|LOCMI03279|LOCMI03502|LOCMI03508|LOCMI03605|LOCMI03696|LOCMI03743|LOCMI03826|LOCMI03914|LOCMI03958|LOCMI04006|LOCMI04023|LOCMI04087|LOCMI04105|LOCMI04146|LOCMI04167|LOCMI04338|LOCMI04546|LOCMI04589|LOCMI04732|LOCMI04846|LOCMI04895|LOCMI04924|LOCMI05086|LOCMI05114|LOCMI05127|LOCMI05189|LOCMI05206|LOCMI05210|LOCMI05293|LOCMI05299|LOCMI05423|LOCMI05469|LOCMI05499|LOCMI05551|LOCMI05600|LOCMI05622|LOCMI05791|LOCMI06065|LOCMI06141|LOCMI06301|LOCMI06328|LOCMI06345|LOCMI06502|LOCMI06570|LOCMI06586|LOCMI06637|LOCMI06643|LOCMI06804|LOCMI06844|LOCMI06857|LOCMI06901|LOCMI06930|LOCMI07012|LOCMI07021|LOCMI07206|LOCMI07248|LOCMI07265|LOCMI07367|LOCMI07397|LOCMI07464|LOCMI07468|LOCMI07517|LOCMI07554|LOCMI07565|LOCMI07650|LOCMI07755|LOCMI07761|LOCMI07885|LOCMI07886|LOCMI08029|LOCMI08135|LOCMI08215|LOCMI08265|LOCMI08559|LOCMI08588|LOCMI08721|LOCMI08769|LOCMI08865|LOCMI08867|LOCMI08912|LOCMI08944|LOCMI08947|LOCMI08995|LOCMI09028|LOCMI09040|LOCMI09047|LOCMI09135|LOCMI09283|LOCMI09428|LOCMI09478|LOCMI09491|LOCMI09539|LOCMI09544|LOCMI09621|LOCMI09623|LOCMI09637|LOCMI09667|LOCMI09731|LOCMI09770|LOCMI09779|LOCMI09890|LOCMI09939|LOCMI09944|LOCMI10127|LOCMI10304|LOCMI10439|LOCMI10621|LOCMI10636|LOCMI10967|LOCMI11127|LOCMI11184|LOCMI11190|LOCMI11337|LOCMI11349|LOCMI11407|LOCMI11617|LOCMI11816|LOCMI11820|LOCMI11832|LOCMI11880|LOCMI12216|LOCMI12259|LOCMI12355|LOCMI12692|LOCMI12889|LOCMI12964|LOCMI12971|LOCMI12974|LOCMI13091|LOCMI13184|LOCMI13315|LOCMI13338|LOCMI13370|LOCMI13396|LOCMI13462|LOCMI13469|LOCMI13545|LOCMI13554|LOCMI13556|LOCMI13569|LOCMI13584|LOCMI13695|LOCMI13781|LOCMI13812|LOCMI13842|LOCMI13901|LOCMI14004|LOCMI14132|LOCMI14284|LOCMI14448|LOCMI14498|LOCMI14553|LOCMI14671|LOCMI14746|LOCMI14807|LOCMI14929|LOCMI15014|LOCMI15032|LOCMI15035|LOCMI15039|LOCMI15070|LOCMI15125|LOCMI15126|LOCMI15127|LOCMI15130|LOCMI15172|LOCMI15205|LOCMI15469|LOCMI15491|LOCMI15753|LOCMI15780|LOCMI15783|LOCMI15796|LOCMI15801|LOCMI15837|LOCMI15842|LOCMI15853|LOCMI15866|LOCMI15882|LOCMI15896|LOCMI15907|LOCMI15916|LOCMI15918|LOCMI15933|LOCMI15940|LOCMI15956|LOCMI16003|LOCMI16006|LOCMI16027|LOCMI16033|LOCMI16046|LOCMI16049|LOCMI16051|LOCMI16055|LOCMI16098|LOCMI16199|LOCMI16261|LOCMI16270|LOCMI16354|LOCMI16459|LOCMI16634|LOCMI16787|LOCMI16853|LOCMI16875|LOCMI16959|LOCMI17032|LOCMI17046|LOCMI17116|LOCMI17133|LOCMI17142|LOCMI17143|LOCMI17217|LOCMI17220|LOCMI17239|LOCMI17240|LOCMI17354
GO:0032991	macromolecular complex	cellular_component	71	574	574	12.3693379791	100.0	7.91063302311	0.0	0.0041884057971	 	structural constituent of ribosome|threonine-type peptidase activity	LOCMI00016|LOCMI00130|LOCMI00367|LOCMI00466|LOCMI00924|LOCMI00953|LOCMI01417|LOCMI01789|LOCMI02568|LOCMI02745|LOCMI03019|LOCMI03396|LOCMI03696|LOCMI04006|LOCMI04516|LOCMI04546|LOCMI05114|LOCMI05551|LOCMI06637|LOCMI06804|LOCMI07012|LOCMI07265|LOCMI07397|LOCMI07758|LOCMI07771|LOCMI07886|LOCMI07932|LOCMI08029|LOCMI08135|LOCMI08559|LOCMI09040|LOCMI09135|LOCMI09539|LOCMI09637|LOCMI09660|LOCMI09724|LOCMI09731|LOCMI09779|LOCMI09890|LOCMI09944|LOCMI10127|LOCMI10225|LOCMI10304|LOCMI10621|LOCMI11139|LOCMI11190|LOCMI11617|LOCMI12974|LOCMI13315|LOCMI13370|LOCMI13454|LOCMI13545|LOCMI13556|LOCMI13569|LOCMI13695|LOCMI13781|LOCMI13837|LOCMI13842|LOCMI14132|LOCMI14534|LOCMI15205|LOCMI15220|LOCMI15469|LOCMI15780|LOCMI15783|LOCMI15842|LOCMI16006|LOCMI16049|LOCMI16051|LOCMI16102|LOCMI17220
GO:0005737	cytoplasm	cellular_component	74	634	634	11.6719242902	100.0	7.52746631013	0.0	0.0041884057971	intracellular	structural constituent of ribosome	LOCMI00016|LOCMI00130|LOCMI00371|LOCMI01152|LOCMI01205|LOCMI01517|LOCMI01611|LOCMI01789|LOCMI02404|LOCMI02937|LOCMI03696|LOCMI03777|LOCMI04006|LOCMI04146|LOCMI04167|LOCMI04416|LOCMI04546|LOCMI05114|LOCMI05551|LOCMI06804|LOCMI07012|LOCMI07265|LOCMI07397|LOCMI07468|LOCMI07514|LOCMI07771|LOCMI07886|LOCMI07932|LOCMI08029|LOCMI08559|LOCMI09028|LOCMI09135|LOCMI09539|LOCMI09637|LOCMI09731|LOCMI09779|LOCMI09944|LOCMI10304|LOCMI10621|LOCMI10636|LOCMI11190|LOCMI11617|LOCMI11743|LOCMI12974|LOCMI13091|LOCMI13315|LOCMI13327|LOCMI13370|LOCMI13454|LOCMI13545|LOCMI13556|LOCMI13569|LOCMI13781|LOCMI13842|LOCMI13966|LOCMI14132|LOCMI14671|LOCMI14746|LOCMI15070|LOCMI15125|LOCMI15205|LOCMI15220|LOCMI15780|LOCMI15837|LOCMI15842|LOCMI15853|LOCMI15895|LOCMI15933|LOCMI15976|LOCMI15981|LOCMI16006|LOCMI16008|LOCMI16102|LOCMI17116
GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function	28	148	148	18.9189189189	100.0	7.51459438307	0.0	0.0041884057971	 	 	LOCMI00174|LOCMI00215|LOCMI00534|LOCMI01718|LOCMI02318|LOCMI02464|LOCMI02469|LOCMI03142|LOCMI03826|LOCMI03914|LOCMI03958|LOCMI04105|LOCMI04924|LOCMI05086|LOCMI05299|LOCMI06502|LOCMI07021|LOCMI07206|LOCMI08663|LOCMI08912|LOCMI09283|LOCMI09623|LOCMI10967|LOCMI11820|LOCMI13901|LOCMI15933|LOCMI16027|LOCMI16098
GO:0016776	phosphotransferase activity, phosphate group as acceptor	molecular_function	4	6	6	66.6666666667	100.0	6.74309286471	0.0005	0.0041884057971	metabolic process	 	LOCMI00179|LOCMI00320|LOCMI00523|LOCMI00732
GO:0003735	structural constituent of ribosome	molecular_function	28	176	176	15.9090909091	100.0	6.40029221083	0.0	0.0041884057971	cytoplasm|intracellular|macromolecular complex|metabolic process	 	LOCMI00130|LOCMI01789|LOCMI03696|LOCMI04006|LOCMI05114|LOCMI05551|LOCMI06804|LOCMI07012|LOCMI07397|LOCMI07886|LOCMI08029|LOCMI08559|LOCMI09135|LOCMI09539|LOCMI09637|LOCMI09731|LOCMI09779|LOCMI10304|LOCMI10621|LOCMI11190|LOCMI11617|LOCMI13315|LOCMI13370|LOCMI13545|LOCMI13569|LOCMI13842|LOCMI14132|LOCMI15205
GO:0005622	intracellular	cellular_component	154	1994	1994	7.72316950853	100.0	5.64889130843	0.0	0.0041884057971	 	cellular component assembly|cytoplasm|macromolecular complex subunit organization|structural constituent of ribosome|threonine-type peptidase activity	LOCMI00016|LOCMI00130|LOCMI00168|LOCMI00367|LOCMI00371|LOCMI00444|LOCMI00466|LOCMI00924|LOCMI00953|LOCMI01152|LOCMI01205|LOCMI01299|LOCMI01390|LOCMI01397|LOCMI01417|LOCMI01517|LOCMI01611|LOCMI01789|LOCMI02145|LOCMI02404|LOCMI02568|LOCMI02695|LOCMI02730|LOCMI02745|LOCMI02908|LOCMI02937|LOCMI03019|LOCMI03091|LOCMI03344|LOCMI03396|LOCMI03518|LOCMI03668|LOCMI03685|LOCMI03696|LOCMI03777|LOCMI03952|LOCMI03993|LOCMI04006|LOCMI04146|LOCMI04167|LOCMI04278|LOCMI04279|LOCMI04416|LOCMI04516|LOCMI04546|LOCMI05068|LOCMI05114|LOCMI05274|LOCMI05551|LOCMI05971|LOCMI06141|LOCMI06586|LOCMI06608|LOCMI06637|LOCMI06666|LOCMI06677|LOCMI06804|LOCMI07012|LOCMI07055|LOCMI07118|LOCMI07265|LOCMI07309|LOCMI07397|LOCMI07468|LOCMI07514|LOCMI07650|LOCMI07758|LOCMI07771|LOCMI07885|LOCMI07886|LOCMI07932|LOCMI08029|LOCMI08265|LOCMI08443|LOCMI08559|LOCMI08643|LOCMI08947|LOCMI09028|LOCMI09037|LOCMI09040|LOCMI09135|LOCMI09539|LOCMI09637|LOCMI09660|LOCMI09724|LOCMI09731|LOCMI09779|LOCMI09890|LOCMI09944|LOCMI10127|LOCMI10225|LOCMI10304|LOCMI10395|LOCMI10487|LOCMI10621|LOCMI10636|LOCMI10713|LOCMI11139|LOCMI11190|LOCMI11337|LOCMI11349|LOCMI11407|LOCMI11617|LOCMI11743|LOCMI12692|LOCMI12845|LOCMI12974|LOCMI13091|LOCMI13315|LOCMI13327|LOCMI13370|LOCMI13454|LOCMI13520|LOCMI13545|LOCMI13556|LOCMI13569|LOCMI13584|LOCMI13695|LOCMI13781|LOCMI13837|LOCMI13842|LOCMI13966|LOCMI14087|LOCMI14101|LOCMI14132|LOCMI14534|LOCMI14671|LOCMI14746|LOCMI15014|LOCMI15032|LOCMI15070|LOCMI15125|LOCMI15205|LOCMI15220|LOCMI15469|LOCMI15780|LOCMI15837|LOCMI15842|LOCMI15853|LOCMI15895|LOCMI15918|LOCMI15933|LOCMI15976|LOCMI15981|LOCMI16006|LOCMI16008|LOCMI16102|LOCMI16541|LOCMI16567|LOCMI16682|LOCMI17116|LOCMI17142|LOCMI17197|LOCMI17220
GO:0043933	macromolecular complex subunit organization	biological_process	10	44	44	22.7272727273	100.0	5.20685994271	0.0	0.0041884057971	cellular component assembly|intracellular	cellular component assembly	LOCMI02568|LOCMI03091|LOCMI03344|LOCMI03396|LOCMI09660|LOCMI09724|LOCMI10225|LOCMI10395|LOCMI13837|LOCMI14534
GO:0022607	cellular component assembly	biological_process	10	44	44	22.7272727273	100.0	5.20685994271	0.0	0.0041884057971	intracellular|macromolecular complex subunit organization	macromolecular complex subunit organization	LOCMI02568|LOCMI03091|LOCMI03344|LOCMI03396|LOCMI09660|LOCMI09724|LOCMI10225|LOCMI10395|LOCMI13837|LOCMI14534
GO:0065008	regulation of biological quality	biological_process	8	38	38	21.0526315789	100.0	4.37348019918	0.001	0.00770666666667	 	protein disulfide oxidoreductase activity	LOCMI00251|LOCMI00361|LOCMI03605|LOCMI04589|LOCMI05622|LOCMI06703|LOCMI14448|LOCMI14553
